,kaipan_price,kaipan_money,sell_amount,zhangting_min
sz002356,13.78,3011247.0,0.08655217999999999,243.11666666666667
sz000859,7.68,4061952.0,0.0,0.0
sz000716,3.87,209754.0,0.0,0.0
sz000910,13.5,64800.0,0.0,0.0
sz300230,6.1,335524.0,0.0,0.0
sz300659,34.88,463904.0,0.0,0.0
sz002540,5.77,87127.0,0.0,0.0
sh600292,6.46,245480.0,0.0,0.0
sz002381,9.38,1159368.0,0.0,0.0
sz000615,6.09,3118080.0,0.0,0.0
sh600029,7.85,1569215.0,0.0,0.0
sz000952,11.54,513530.0,0.0,0.0
sz002766,7.52,8529936.0,0.0,0.0
sh600191,5.51,373027.0,0.0,0.0
sh600116,0.0,0.0,0.0,0.0
sz000920,7.68,203520.0,0.0,0.0
sh600740,9.43,557313.0,0.0,0.0
sz002391,13.9,576850.0,0.0,0.0
sz002591,8.27,124877.0,0.0,0.0
sz002076,4.12,832652.0,0.0,0.0
sz300591,6.84,36936.0,0.0,0.0
sz300366,10.51,1558633.0,0.0,0.0
sh600490,5.86,1153834.0,0.0,0.0
sz002727,26.06,523806.0,0.0,0.0
sz000987,10.59,226626.0,0.0,0.0
sz000677,3.47,153027.0,0.0,0.0
sz300745,39.49,931964.0,0.0,0.0
sz002091,6.67,884442.0,0.0,0.0
sz300535,15.19,394940.0,0.0,0.0
sh600584,15.85,9116920.0,0.0,0.0
sh600600,38.0,357200.0,0.0,0.0
sh600135,8.58,334620.0,0.0,0.0
sz002890,21.93,230265.0,0.0,0.0
sz300236,35.3,1810890.0,0.0,0.0
sh600507,14.59,1655965.0,0.0,0.0
sh603181,20.8,54080.0,0.0,0.0
sz002579,12.21,632478.0,0.0,0.0
sz300055,9.18,856494.0,0.0,0.0
sz002280,5.58,3280482.0,0.0,0.0
sz002654,5.28,218592.0,0.0,0.0
sz002366,14.6,519760.0,0.0,0.0
sz002501,3.62,1791538.0,0.0,0.0
sh600354,5.58,26135604.0,0.9343207800000001,0.5
sz300090,2.81,644895.0,0.0,0.0
sz002320,17.1,1875870.0,0.0,0.0
sh601880,2.38,410479.0,0.0,0.0
sz300713,24.11,501488.0,0.0,0.0
sz300315,4.55,2714075.0,0.0,0.0
sz300730,22.92,804492.0,0.0,0.0
sz002481,4.11,538821.0,0.0,0.0
sz300049,11.19,90639.0,0.0,0.0
sz000887,13.29,764175.0,0.0,0.0
sh603157,9.93,423018.0,0.0,0.0
sh600104,26.58,7240392.0,0.0,0.0
sz002110,16.34,1745112.0,0.0,0.0
sz300689,37.12,59392.0,0.0,0.0
sz002323,0.0,0.0,0.0,0.0
sz000739,10.17,1146159.0,0.0,0.0
sh603906,10.08,141120.0,0.0,0.0
sz002419,12.67,413042.0,0.0,0.0
sz002569,13.19,815142.0,0.0,0.0
sz002399,27.18,1869984.0,0.0,0.0
sz300199,11.04,431664.0,0.0,0.0
sz300391,13.21,150594.0,0.0,0.0
sz000670,6.57,19932723.0,1.5609639499999999,42.08333333333333
sz000563,5.4,7900740.0,0.0,0.0
sz002950,19.22,3844.0,0.0014991599999999998,171.13333333333333
sz002055,15.99,991380.0,0.0,0.0
sz002601,15.71,1263084.0,0.0,0.0
sh603716,18.86,360226.0,0.0,0.0
sz002342,4.31,986990.0,0.0,0.0
sz002093,10.8,1815480.0,0.0,0.0
sh601567,7.5,1428750.0,0.0,0.0
sz002497,8.29,481649.0,0.0,0.0
sz000533,3.85,1364825.0,0.0,0.0
sz300310,7.27,2378744.0,0.0,0.0
sh603650,24.38,650946.0,0.0,0.0
sh600380,9.17,4659772.0,0.0,0.0
sh603218,22.58,13548.0,0.0,0.0
sh603348,25.06,691656.0,0.0,0.0
sz300346,14.96,390456.0,0.0,0.0
sh601700,9.5,10963000.0,0.0,0.0
sz002081,10.81,179446.0,0.0,0.0
sz002829,21.21,358449.0,0.0,0.0
sh601100,30.59,152950.0,0.0,0.0
sh600232,5.96,205024.0,0.0,0.0
sh601233,13.37,2222094.0,0.0,0.0
sz002134,7.57,40878.0,0.0,0.0
sz002513,6.42,74472.0,0.0,0.0
sz000802,13.0,1238900.0,0.0,0.0
sz002813,41.57,6347739.0,0.0,0.0
sz002227,14.03,14030.0,0.0,0.0
sh600234,7.68,1536.0,0.0,0.0
sz002685,6.6,353760.0,0.0,0.0
sz002642,9.18,1929636.0,0.0,0.0
sh600592,8.19,429156.0,0.0,0.0
sh600350,4.92,273552.0,0.0,0.0
sh603886,0,0,0,0
sh601200,15.65,297350.0,0.0,0.0
sz002456,15.51,19553457.0,0.0,0.0
sz300378,15.5,1368650.0,0.0,0.0
sz300441,8.02,28872.0,0.0,0.0
sz002327,8.74,441370.0,0.0,0.0
sz002116,10.18,149646.0,0.0,0.0
sz002018,1.4,323680.0,0.0,0.0
sh600585,35.59,3619503.0,0.0,0.0
sh601599,3.92,876120.0,0.0,0.0
sh603909,27.64,351028.0,0.0,0.0
sz002401,12.47,1665992.0,0.0,0.0
sz300647,17.39,2451990.0,0.0,0.0
sh600166,2.25,2117025.0,0.0,0.0
sz300458,26.11,3799005.0,0.0,0.0
sz300304,5.05,352490.0,0.0,0.0
sz000962,8.05,458850.0,0.0,0.0
sz002802,23.73,11865.0,0.0,0.0
sh601216,4.03,13957099.0,0.0,0.0
sz002073,6.63,3511248.0,0.0,0.0
sz300408,22.0,1218800.0,0.0,0.0
sz002730,8.47,470085.0,0.0,0.0
sz002884,25.88,685820.0,0.0,0.0
sz300179,4.99,12475.0,0.0,0.0
sz300103,9.66,108192.0,0.0,0.0
sz300695,65.01,1215687.0,0.0,0.0
sh600725,2.76,11040.0,0.0,0.0
sz300731,33.33,396627.0,0.0,0.0
sz002850,27.11,195192.0,0.0,0.0
sh600622,7.95,63600.0,0.0,0.0
sz002649,10.81,14432323.0,0.0,0.0
sz002150,8.18,19632.0,0.0,0.0
sh603366,5.09,730415.0,0.0,0.0
sz000617,13.59,270441.0,0.0,0.0
sz002767,16.19,158662.0,0.0,0.0
sz002770,3.8,1017640.0,0.0,0.0
sh600690,15.92,6656184.0,0.0,0.0
sh603063,11.42,4421824.0,0.0,0.0
sz300354,11.08,488628.0,0.0,0.0
sz002398,5.52,409032.0,0.0,0.0
sh600177,8.47,918148.0,0.0,0.0
sz300025,6.9,8182710.0,0.0,0.0
sz002616,8.7,66120.0,0.0,0.0
sz002733,23.77,1007848.0,1.4119192600000001,2.5
sz002393,27.81,261414.0,0.0,0.0
sz000810,11.45,3515150.0,0.0,0.0
sz300138,7.35,581385.0,0.12281885000000001,0.9500000000000001
sz300593,21.8,503580.0,0.0,0.0
sz002275,14.62,216376.0,0.0,0.0
sh600655,8.75,196875.0,0.0,0.0
sh603378,15.3,428400.0,0.0,0.0
sz300289,7.71,257514.0,0.0,0.0
sh600750,18.03,448947.0,0.0,0.0
sz002558,24.33,17811993.0,0.0,0.0
sz002538,5.98,916734.0,0.0,0.0
sz300032,3.95,741810.0,0.0,0.0
sz002337,5.81,2378614.0,0.0,0.0
sz300238,13.6,2200480.0,0.0,0.0
sh600365,4.68,444600.0,0.0,0.0
sz300052,12.58,1624078.0,0.0,0.0
sz000425,4.16,3968224.0,0.0,0.0
sh600596,12.67,1194781.0,0.0,0.0
sz000045,7.96,2672172.0,0.0,0.0
sz000686,9.84,14987304.0,0.0,0.0
sz300380,24.55,1701315.0,0.0,0.0
sz002152,7.19,255245.0,0.0,0.0
sh603359,19.32,887561.0,0.0,0.0
sz300625,17.28,50509.0,0.0,0.0
sh600448,7.1,856260.0,0.0,0.0
sh600085,30.58,1880701.0,0.0,0.0
sh600209,4.5,947700.0,0.0,0.0
sz002941,36.47,2184589.0,0.0,0.0
sz300471,8.2,2416540.0,0.0,0.0
sz300144,22.49,1344902.0,0.0,0.0
sz300374,10.93,192368.0,0.0,0.0
sh600901,7.64,3626708.0,0.0,0.0
sz300328,10.08,783216.0,0.0,0.0
sz000613,7.61,894936.0,0.0,0.0
sz000721,4.69,650034.0,0.0,0.0
sz300649,26.46,71442.0,0.0,0.0
sz000516,6.08,730816.0,0.0,0.0
sz000727,3.31,6929485.0,0.0,0.0
sz300444,9.9,4611420.0,0.0,0.0
sh600215,8.77,409559.0,0.0,0.0
sz002669,13.78,723450.0,0.0,0.0
sh600739,15.18,5438994.0,0.0,0.0
sh600155,11.7,24802830.0,0.0,0.0
sz002395,14.68,88080.0,0.0,0.0
sz002919,23.35,133095.0,0.0,0.0
sh600576,5.54,2855870.0,0.0,0.0
sz300324,9.5,20748950.0,0.0,0.0
sz002010,8.3,444050.0,0.0,0.0
sz000404,5.01,6012.0,0.0,0.0
sh600618,8.25,147675.0,0.0,0.0
sz002170,4.6,342700.0,0.0,0.0
sz002495,4.01,2356276.0,2.7142717999999997,145.35000000000002
sz000605,10.61,883813.0,0.0,0.0
sz002571,6.13,7864177.0,0.0,0.0
sz002157,19.66,26717232.0,0.0,0.0
sh600017,3.39,230520.0,0.0,0.0
sz002576,12.63,642867.0,0.0,0.0
sz300618,79.0,2140900.0,0.0,0.0
sz002352,36.23,1851353.0,0.0,0.0
sz002136,9.24,266112.0,0.0,0.0
sh600577,3.73,3051140.0,0.0,0.0
sh603848,17.62,290730.0,0.0,0.0
sh600097,12.57,207405.0,0.0,0.0
sz002759,9.46,445566.0,0.0,0.0
sh601888,60.18,842520.0,0.0,0.0
sh603596,25.2,254520.0,0.0,0.0
sh600006,4.52,108932.0,0.0,0.0
sh601319,10.85,47375440.0,0.0,0.0
sz300439,16.94,645414.0,0.0,0.0
sh601699,8.05,256795.0,0.0,0.0
sz300095,6.18,497490.0,0.08026458,0.8666666666666667
sz300555,12.24,101592.0,0.0,0.0
sh601021,35.23,1740362.0,0.0,0.0
sz000789,12.56,1041224.0,0.0,0.0
sh603466,20.61,917145.0,0.0,0.0
sh601798,5.91,42552.0,0.0,0.0
sz002743,6.88,450640.0,0.0,0.0
sz002781,17.18,101362.0,0.0,0.0
sz300719,13.0,4699500.0,0.60168134,169.1
sh600537,4.3,550400.0,0.0,0.0
sz000632,4.75,382850.0,0.0,0.0
sz002940,43.54,478940.0,0.0,0.0
sh600751,4.22,855816.0,0.0,0.0
sz300210,5.07,1135173.0,0.0,0.0
sz000688,12.47,160863.0,0.0,0.0
sz002317,10.2,65280.0,0.0,0.0
sh603031,13.36,1107544.0,0.0,0.0
sz002213,11.82,721020.0,0.0,0.0
sz000923,15.18,888030.0,0.0,0.0
sz300613,122.37,171318.0,0.0,0.0
sh603363,15.91,1260072.0,0.0,0.0
sz300177,15.05,1855665.0,0.0,0.0
sh600230,20.01,11327661.0,0.0,0.0
sz300350,7.6,112480.0,0.0,0.0
sh600182,17.18,58412.0,0.0,0.0
sh600753,17.6,315040.0,0.0,0.0
sz002925,58.7,1156390.0,0.0,0.0
sz300490,14.2,938620.0,0.0,0.0
sz300475,10.55,58025.0,0.0,0.0
sz300362,6.38,1257498.0,0.0,0.0
sh601997,13.24,1899940.0,0.0,0.0
sz002561,9.34,169988.0,0.0,0.0
sz300635,17.96,1190748.0,0.0,0.0
sz002096,7.12,349592.0,0.0,0.0
sz002529,8.85,4943610.0,1.3759890499999998,169.35
sz300476,15.46,299924.0,0.0,0.0
sz002864,36.23,206511.0,0.0,0.0
sh600838,7.53,435987.0,0.0,0.0
sh600170,3.8,1235000.0,0.0,0.0
sz000927,3.92,243824.0,0.0,0.0
sz002001,19.9,2101997.0,0.0,0.0
sz002446,10.05,6635010.0,0.0,0.0
sh600615,12.4,513360.0,0.0,0.0
sz300568,32.95,2398760.0,0.0,0.0
sz300681,37.04,185200.0,0.0,0.0
sz000725,4.1,15607470.0,0.0,0.0
sz000536,3.8,3911340.0,0.0,0.0
sz002347,4.85,120765.0,0.0,0.0
sh603043,30.39,516630.0,0.0,0.0
sz300716,12.52,133964.0,0.0,0.0
sh600338,24.84,1890324.0,0.0,0.0
sh600398,9.86,357918.0,0.0,0.0
sz000848,9.3,159960.0,0.0,0.0
sh600227,4.07,2257629.0,0.0,0.0
sz000733,15.8,1610020.0,0.0,0.0
sh603118,8.73,2062899.0,0.0,0.0
sh600423,3.8,43362.0,0.0,0.0
sz300250,17.28,1726272.0,0.0,0.0
sh600649,8.36,858572.0,0.0,0.0
sz300513,29.29,1063227.0,0.0,0.0
sh600409,6.89,638014.0,0.0,0.0
sz300383,20.0,1904000.0,0.0,0.0
sz002842,20.61,321104.0,0.0,0.0
sz300288,17.71,1717870.0,0.0,0.0
sh603998,6.62,166162.0,0.0,0.0
sh601231,13.99,1355631.0,0.0,0.0
sz002523,3.72,310248.0,0.0,0.0
sh601579,10.07,164141.0,0.0,0.0
sh603032,38.08,9010566.0,0.0,0.0
sz300208,7.4,1258370.0,0.0,0.0
sh600456,21.7,1294405.0,0.0,0.0
sz002041,6.86,1125040.0,0.0,0.0
sh600769,5.02,252506.0,0.0,0.0
sh600172,5.25,14425840.0,0.0,0.0
sz002876,55.15,8785395.0,0.0,0.0
sz300634,31.6,546680.0,0.0,0.0
sz300622,19.37,158834.0,0.0,0.0
sh600429,5.74,54530.0,0.0,0.0
sz002376,19.73,3685564.0,0.0,0.0
sz002676,3.99,787227.0,0.0,0.0
sz300423,29.58,9990941.0,0.0,0.0
sz300290,11.0,18069700.0,0.0,0.0
sz002168,11.45,812950.0,0.0,0.0
sh603458,34.48,924064.0,0.0,0.0
sh600671,19.46,529312.0,0.0,0.0
sz002582,9.5,502550.0,0.0,0.0
sz300597,16.31,2815106.0,0.0,0.0
sh603186,31.37,1449294.0,0.0,0.0
sh603100,11.66,1174162.0,0.0,0.0
sz000918,7.56,102816.0,0.0,0.0
sz300018,6.86,13940206.0,0.0,0.0
sh601086,6.37,80899.0,0.0,0.0
sz002302,12.16,1281664.0,0.0,0.0
sz002624,35.25,3126675.0,0.0,0.0
sh603009,7.15,218075.0,0.0,0.0
sh603788,17.6,195360.0,0.0,0.0
sh600692,8.41,114376.0,0.0,0.0
sz000063,29.84,76205392.0,0.0,0.0
sz002050,17.0,1960100.0,0.0,0.0
sh600467,3.27,1691770.0,0.0,0.0
sz300698,18.25,374125.0,0.0,0.0
sh600379,8.42,1886922.0,0.0,0.0
sh600624,9.08,7903859.0,0.49645808,244.98333333333335
sz000673,5.92,13380976.0,0.0,0.0
sz000545,4.17,346110.0,0.0,0.0
sz300519,15.81,300390.0,0.0,0.0
sh600675,6.69,223446.0,0.0,0.0
sz300209,15.48,202788.0,0.0,0.0
sz002598,7.86,352914.0,0.0,0.0
sz300496,39.41,4098640.0,0.0,0.0
sz000799,19.79,1003353.0,0.0,0.0
sz002552,7.63,322749.0,0.0,0.0
sh600563,47.85,196185.0,0.0,0.0
sz002912,124.0,409200.0,0.0,0.0
sh600683,5.27,464287.0,0.0,0.0
sh603985,26.25,83738.0,0.0,0.0
sz002384,17.5,15916250.0,0.0,0.0
sz000571,3.67,1022095.0,0.0,0.0
sz300652,23.18,11590.0,0.0,0.0
sh600726,2.78,734476.0,0.0,0.0
sh600385,10.99,570381.0,0.0,0.0
sz002718,30.82,160264.0,0.0,0.0
sh600236,5.77,291385.0,0.0,0.0
sh600261,3.91,217005.0,0.0,0.0
sz300388,10.95,167535.0,0.0,0.0
sz300538,39.18,6406322.0,0.0,0.0
sh600333,6.01,367812.0,0.0,0.0
sh600848,29.0,1403600.0,3.0282186,17.25
sh600112,5.39,4151378.0,0.0,0.0
sh600984,6.41,189095.0,0.0,0.0
sz000768,17.66,25384767.0,0.0,0.0
sh600730,6.34,752558.0,0.0,0.0
sz300461,25.3,253000.0,0.0,0.0
sz300080,6.88,1091168.0,0.0,0.0
sh603059,36.37,894702.0,0.0,0.0
sz002313,27.5,3723500.0,0.0,0.0
sh600985,12.24,269280.0,0.0,0.0
sz002510,4.95,761805.0,0.0,0.0
sh600841,8.74,188784.0,0.0,0.0
sh603603,20.64,534576.0,0.0,0.0
sz300561,16.4,385138.0,0.0,0.0
sz000519,8.58,2393820.0,0.0,0.0
sz300158,5.77,1176503.0,0.0,0.0
sz002734,13.75,1193775.0,0.0,0.0
sz300252,14.65,1978043.0,0.0,0.0
sh600604,19.58,86152000.0,11.6258585,65.5
sz000656,5.94,1125036.0,0.0,0.0
sz002241,10.65,11504066.0,0.0,0.0
sz000050,17.82,11433312.0,0.0,0.0
sz002155,8.58,2350937.0,0.0,0.0
sz000723,5.15,657655.0,0.0,0.0
sz002883,26.68,3276304.0,0.6562322999999999,53.416666666666664
sz002411,22.58,611918.0,0.0,0.0
sh603978,26.8,1535640.0,0.0,0.0
sh603398,13.24,267713.0,0.0,0.0
sz002252,10.68,12167724.0,0.0,0.0
sz002202,15.88,2288308.0,0.0,0.0
sh603920,14.3,487630.0,0.0,0.0
sz000596,81.85,343770.0,0.0,0.0
sz002205,15.42,168433.0,0.0,0.0
sz300371,16.21,82671.0,0.0,0.0
sh603016,21.88,4249096.0,0.0,0.0
sz300043,7.15,8125260.0,0.9355988399999999,68.45
sz002712,9.15,1178520.0,0.0,0.0
sh603986,112.08,3050930.0,0.0,0.0
sh603297,55.7,1515040.0,0.0,0.0
sz300352,6.55,1726580.0,0.0,0.0
sz002405,25.53,28602101.0,0.0,0.0
sz002284,6.3,2756250.0,0.0,0.0
sz002220,3.38,302848.0,0.0,0.0
sz002294,24.93,643194.0,0.0,0.0
sz002517,5.45,9974045.0,0.0,0.0
sh600745,29.92,447813.0,0.0,0.0
sz000548,5.28,287976.0,0.0,0.0
sh600359,5.28,299376.0,0.0,0.0
sz300276,14.75,1241950.0,0.0,0.0
sh600086,6.77,8712990.0,0.0,0.0
sh601900,9.95,371135.0,0.0,0.0
sz300184,12.4,4807480.0,0.0,0.0
sh601005,2.3,234370.0,0.0,0.0
sz000701,7.6,256880.0,0.0,0.0
sh600716,4.51,287738.0,0.0,0.0
sh603823,18.92,179740.0,0.0,0.0
sz002830,16.41,485736.0,0.0,0.0
sh600522,10.27,9696215.0,0.0,0.0
sz000568,50.66,896682.0,0.0,0.0
sz002825,17.04,197664.0,0.0,0.0
sh600468,6.79,809368.0,0.0,0.0
sh601901,7.66,831110.0,0.0,0.0
sz300242,5.9,463740.0,0.0,0.0
sz000710,44.99,314930.0,0.0,0.0
sz002250,11.53,1114951.0,0.0,0.0
sz300624,69.0,2221800.0,0.0,0.0
sh600706,12.04,155316.0,0.0,0.0
sh601860,10.19,7653709.0,0.0,0.0
sh603345,34.66,488706.0,0.0,0.0
sh600846,9.2,6597449.0,0.0,0.0
sh600056,15.19,888615.0,0.0,0.0
sh600616,5.82,12222.0,0.0,0.0
sh601866,3.16,382360.0,0.0,0.0
sz002020,10.82,115774.0,0.0,0.0
sh600329,15.15,424200.0,0.0,0.0
sz000681,30.3,866580.0,0.0,0.0
sz000631,3.56,50552.0,0.0,0.0
sz000995,4.48,114240.0,0.0,0.0
sz000547,11.21,1514191.0,0.0,0.0
sh600881,4.07,482702.0,0.0,0.0
sh600319,5.54,240436.0,0.0,0.0
sh600874,9.77,1459638.0,0.0,0.0
sh600489,8.81,6031396.0,0.0,0.0
sz002556,6.12,168606.0,0.0,0.0
sz300291,6.5,941850.0,0.0,0.0
sz000983,6.37,3311126.0,0.0,0.0
sh600277,6.71,649528.0,0.0,0.0
sz002176,6.44,2312604.0,0.0,0.0
sh603331,17.21,46467.0,0.0,0.0
sz300541,18.59,667381.0,0.0,0.0
sh601011,6.72,3651648.0,0.0,0.0
sh600500,8.03,213598.0,0.0,0.0
sh600069,3.68,937774.0,0.0,0.0
sh603166,6.67,60030.0,0.0,0.0
sh603680,17.47,21313.0,0.0,0.0
sh600190,3.53,553151.0,0.0,0.0
sz300382,6.93,286902.0,0.0,0.0
sz002449,13.49,615144.0,0.0,0.0
sz300758,54.32,1553552.0,0.0,0.0
sz002860,22.26,418488.0,0.0,0.0
sz002690,27.5,610500.0,0.0,0.0
sh603311,12.08,15704.0,0.0,0.0
sh603825,19.1,3422720.0,0.0,0.0
sh600731,5.49,413397.0,0.0,0.0
sh603022,10.52,524948.0,0.0,0.0
sz300735,27.5,1746250.0,0.0,0.0
sh600247,0,0,0,0
sz002199,11.98,112612.0,0.0,0.0
sz000040,9.25,1378250.0,0.0,0.0
sz300412,7.63,270865.0,0.0,0.0
sz002237,9.99,1998999.0,0.0,0.0
sh600802,8.53,799261.0,0.0,0.0
sz000026,9.01,66674.0,0.0,0.0
sz002068,6.72,365568.0,0.0,0.0
sz002336,7.58,657194.0,0.0,0.0
sh603036,13.49,165927.0,0.0,0.0
sz002420,4.7,741660.0,0.0,0.0
sz000800,8.46,316404.0,0.0,0.0
sz000953,4.0,2983600.0,0.0,0.0
sh603029,16.91,6768701.0,0.0,0.0
sz002533,7.0,4980500.0,4.081252,232.41666666666666
sz300102,7.45,1237445.0,0.0,0.0
sz002372,16.81,163057.0,0.0,0.0
sh600545,8.12,56840.0,0.0,0.0
sz002947,53.59,3033194.0,0.0,0.0
sz300514,19.88,57626772.0,0.9804148199999999,18.900000000000002
sz002266,0.0,0.0,0.0,0.0
sz002012,5.36,1744144.0,0.0,0.0
sz002747,11.85,548655.0,0.0,0.0
sh603078,34.0,64600.0,0.0,0.0
sh600892,7.26,418902.0,0.0,0.0
sh600078,4.24,174688.0,0.0,0.0
sz000629,3.71,1272159.0,0.0,0.0
sz300286,12.4,14687800.0,0.0,0.0
sh600388,12.99,585849.0,0.0,0.0
sz300119,12.8,317440.0,0.0,0.0
sz002043,6.53,449264.0,0.0,0.0
sz000506,3.65,1972825.0,0.0,0.0
sz000520,3.61,265335.0,0.0,0.0
sh600637,13.3,41788600.0,0.0,0.0
sh600684,5.01,312123.0,0.0,0.0
sz002820,14.08,112640.0,0.0,0.0
sh603011,7.18,6636474.0,0.0,0.0
sz300112,9.4,786780.0,0.0,0.0
sz300424,20.45,683030.0,0.0,0.0
sz300301,4.32,276912.0,0.0,0.0
sh600697,21.47,34352.0,0.0,0.0
sz300515,11.03,281265.0,0.0,0.0
sh600372,18.03,3490608.0,0.0,0.0
sh600322,3.72,779712.0,0.0,0.0
sz300074,5.41,1275137.0,0.0,0.0
sh600355,5.19,5661252.0,0.0,0.0
sz002183,6.12,1234404.0,0.0,0.0
sz300440,9.58,1751224.0,3.67357554,231.7
sh601908,4.45,205590.0,0.0,0.0
sz300234,7.23,331134.0,0.0,0.0
sz300050,7.22,291688.0,0.0,0.0
sz300284,12.85,431760.0,0.0,0.0
sh601991,3.55,934005.0,0.0,0.0
sh603019,64.5,51761250.0,0.0,0.0
sz000976,5.19,1644192.0,0.0,0.0
sz000039,13.49,862011.0,0.0,0.0
sh603069,7.95,466665.0,0.0,0.0
sz002422,25.0,752500.0,0.0,0.0
sh603088,14.18,795498.0,0.0,0.0
sz300171,10.43,3453373.0,0.0,0.0
sz002085,8.43,497370.0,0.0,0.0
sz300562,12.83,423390.0,0.0,0.0
sh600828,5.5,135300.0,0.0,0.0
sz002023,13.49,3141821.0,0.0,0.0
sz000796,8.15,289325.0,0.0,0.0
sz002885,24.53,561737.0,0.0,0.0
sz300449,20.66,301636.0,0.0,0.0
sz002174,25.6,3550720.0,0.0,0.0
sh600742,12.05,144600.0,0.0,0.0
sz002706,6.79,217280.0,0.0,0.0
sz000049,35.3,377710.0,0.0,0.0
sz000897,3.12,634920.0,0.0,0.0
sz000958,4.86,4769118.0,0.0,0.0
sz002146,10.24,1345536.0,0.0,0.0
sz300197,4.83,515641.0,0.0,0.0
sh603956,28.31,2704737.0,3.17960934,244.91666666666666
sz300430,10.33,517533.0,0.0,0.0
sh600803,11.65,1681095.0,0.0,0.0
sz300609,45.1,392370.0,0.0,0.0
sz000671,7.5,1704000.0,0.0,0.0
sz002072,7.68,806400.0,0.0,0.0
sz002748,8.57,53991.0,0.0,0.0
sh600744,3.79,644679.0,0.0,0.0
sz300299,6.64,3715744.0,0.0,0.0
sz002083,5.75,21850.0,0.0,0.0
sh603000,34.6,110405175.0,12.4105356,121.25
sh600775,11.79,1818018.0,0.0,0.0
sz002009,11.88,753192.0,0.0,0.0
sz002188,4.05,81000.0,0.0,0.0
sh603259,95.99,1852607.0,0.0,0.0
sh601996,3.61,100358.0,0.0,0.0
sz300397,23.38,1613220.0,0.0,0.0
sh601018,4.22,2476296.0,0.0,0.0
sh600556,7.3,127020.0,0.0,0.0
sz000682,6.03,13503160.0,7.14740121,243.26666666666665
sh600090,6.19,744657.0,0.0,0.0
sz002416,6.79,139365.0,0.0,0.0
sz000691,5.07,225108.0,0.0,0.0
sz000852,8.76,1653888.0,0.0,0.0
sh603590,37.34,302454.0,0.0,0.0
sz300737,10.39,352221.0,0.0,0.0
sh601218,3.32,617520.0,0.0,0.0
sz000931,9.27,12024117.0,0.029969919999999997,0.2
sz002933,54.25,1361675.0,0.0,0.0
sh601111,9.33,4970091.0,0.0,0.0
sh600030,24.73,59849073.0,0.0,0.0
sz300024,20.08,2624456.0,0.0,0.0
sz002269,3.26,1373764.0,0.0,0.0
sz300341,6.64,6233632.0,0.0,0.0
sz300185,2.36,1379184.0,0.0,0.0
sz300212,29.8,3891880.0,0.0,0.0
sh600508,10.96,372640.0,0.0,0.0
sh601179,4.6,14195733.0,0.0,0.0
sh603387,31.85,1172080.0,0.0,0.0
sz002800,20.75,157700.0,0.0,0.0
sh600959,5.91,2137056.0,0.0,0.0
sh603656,19.01,155882.0,0.0,0.0
sz002817,20.66,847060.0,0.0,0.0
sz300582,15.42,138780.0,0.0,0.0
sz002354,6.21,2202066.0,0.0,0.0
sz300677,20.78,444692.0,0.0,0.0
sh601858,11.7,1395810.0,0.0,0.0
sh601799,0,0,0,0
sh601208,5.55,3702405.0,0.0,0.0
sz000790,5.42,525198.0,0.0,0.0
sh600114,8.0,440800.0,0.0,0.0
sh600582,4.07,553927.0,0.0,0.0
sz300235,11.17,484778.0,0.0,0.0
sz002662,5.21,1491623.0,0.0,0.0
sz000860,44.5,783200.0,0.0,0.0
sz002545,7.99,1600397.0,0.0,0.0
sz002052,5.2,655720.0,0.0,0.0
sz300602,42.68,1306008.0,0.0,0.0
sz000036,6.58,198058.0,0.0,0.0
sz000886,4.7,429110.0,0.0,0.0
sh601118,5.67,1571724.0,0.0,0.0
sz300732,37.53,743094.0,0.0,0.0
sz002882,11.32,63392.0,0.0,0.0
sh601198,13.5,4237650.0,0.0,0.0
sz002765,0.0,0.0,0.0,0.0
sh600894,7.33,111416.0,0.0,0.0
sz300403,6.17,50594.0,0.0,0.0
sz002383,15.44,1208952.0,0.0,0.0
sz002375,6.77,96811.0,0.0,0.0
sz300298,13.39,611923.0,0.0,0.0
sh601689,23.28,693744.0,0.0,0.0
sh600805,5.98,332488.0,0.0,0.0
sz002139,6.15,757680.0,0.0,0.0
sh603976,20.19,8459206.0,0.0,0.0
sh603138,24.42,485958.0,0.0,0.0
sz000831,12.22,10944232.0,0.0,0.0
sz000975,10.9,409840.0,0.0,0.0
sh600118,26.48,53190482.0,0.0,0.0
sz300318,5.11,706713.0,0.0,0.0
sh600325,7.6,968240.0,0.0,0.0
sz002307,0.0,0.0,0.0,0.0
sh600777,2.77,4418150.0,0.0,0.0
sh603393,34.85,341530.0,0.0,0.0
sz000151,13.33,1117054.0,0.0,0.0
sh600269,4.6,2316100.0,0.0,0.0
sh603968,15.35,7675.0,0.0,0.0
sh600273,10.03,1078225.0,0.0,0.0
sh603730,28.48,79744.0,0.0,0.0
sh600399,3.7,200540.0,0.0,0.0
sz002835,8.79,159978.0,0.0,0.0
sz002621,22.66,117832.0,0.0,0.0
sh600089,8.6,17645480.0,0.0,0.0
sh600297,5.05,128775.0,0.0,0.0
sz000819,10.94,425566.0,0.0,0.0
sh603896,37.8,60480.0,0.0,0.0
sz300369,13.4,780161.0,0.0,0.0
sh600361,4.53,203850.0,0.0,0.0
sz002319,13.42,206668.0,0.0,0.0
sz000937,4.39,669036.0,0.0,0.0
sh601166,17.95,5381410.0,0.0,0.0
