,kaipan_price,kaipan_money,sell_amount,zhangting_min
sz002912,102.75,308250,0.007085,0.9
sh600683,5.06,433136,5.25e-05,0.0
sh603985,26.3,116772,0.0004173,0.8
sz002384,16.15,7267500,0.01626507,0.11666666666666667
sz000571,3.32,361216,0.00899028,2.0833333333333335
sz300652,22.38,22380,0.000819,0.3
sh600726,2.43,149931,0.00918158,1.6833333333333333
sh600385,10.27,122213,0.006736240000000001,0.41666666666666663
sz002718,29.76,309504,0.0015496000000000002,1.5
sh600236,5.88,431004,0.00013708,0.0
sh600261,3.61,428507,0.00602416,1.7666666666666666
sz300388,10.58,365010,0.06263911999999999,0.39999999999999997
sz300538,30.11,3613200,0.33665990999999995,241.05
sh600333,5.8,2285780,0.01662122,0.55
sh600848,24.45,2122260,0.0093525,0.2
sh600112,4.53,1699203,0.0006031999999999999,0.0
sh600984,6.0,719400,0.02549872,0.2
sz000768,16.37,3163797,0.00192395,0.16666666666666666
sh600730,5.48,505804,0.0021617200000000002,3.9833333333333334
sz300461,23.25,260400,0.00021491999999999998,0.05
sz300080,6.71,3601485,0.0065212,0.7333333333333334
sh603059,36.2,579200,0.005792,0.0
sz002313,26.01,9230533,0.0407124,0.0
sh600985,12.2,501603,0.00791154,0.25
sz002510,4.69,1413566,0.00317098,0.55
sh600841,8.26,81774,0.00399784,0.25
sh603603,20.37,3803079,0.0027648,0.15
sz300561,14.89,440744,0.0001538,0.35
sz000519,8.0,1779200,0.03647534,1.1833333333333333
sz300158,5.0,1494500,0.0778932,0.8833333333333333
sz002734,13.11,124545,0.00010704,0.0
sz300252,14.13,662697,0.005790900000000001,0.15000000000000002
sh600604,12.34,105435428,5.379283,60.36666666666667
sz000656,6.14,838110,0.008776800000000001,1.6666666666666665
sz002241,8.98,4285014,0.007641480000000001,0.13333333333333333
sz000050,16.4,22528680,0.009806849999999999,0.0
sz002155,8.2,5600600,0.009985439999999998,3.9
sz000723,5.53,3873212,0.00411482,0.2
sz002883,23.54,1235850,0.00011935000000000001,0.0
sz002411,20.88,3246840,0.03835568,1.2333333333333334
sh603978,23.19,81165,0.0038966400000000003,0.6
sh603398,13.43,820573,0.0010138,0.0
sz002252,0.0,0.0,0.0,0.0
sz002202,14.15,2102690,0.03844061,0.25
sh603920,13.01,196451,0.0002676,0.8833333333333333
sz000596,81.0,1863000,0.005142900000000001,0.05
sz300766,0.0,0.0,0.0,0.0
sz002205,15.21,136890,0.007959049999999999,0.2833333333333333
sz300371,14.65,10255,0.0022665,0.25
sh603016,19.69,380017,0.0021369600000000002,0.06666666666666667
sz300043,4.35,4888965,0.025885440000000003,0.9500000000000001
sz002712,7.9,2593570,0.03403764,0.9000000000000001
sh603986,96.2,10177960,0.09237540000000001,0.13333333333333333
sh603297,53.93,5376821,0.01009175,0.11666666666666667
sz300352,5.41,1032769,0.01386087,1.0333333333333334
sz002405,23.16,9347376,0.0059675200000000005,0.0
sz002284,5.19,485265,0.0032307,0.8833333333333333
sz002220,3.04,252806,0.00482983,1.75
sz002294,24.33,1277325,0.012424099999999999,0.41666666666666663
sz002517,4.18,1072588,0.00323076,1.1666666666666667
sh600745,30.01,1662554,0.00121524,0.23333333333333334
sz000548,5.0,318000,0.00071898,0.6333333333333333
sh600359,4.7,294220,0.0020369999999999997,6.65
sz300276,12.5,233750,0.00169974,0.5
sh600086,4.88,10704138,0.52982126,5.05
sh601900,9.59,146727,9.74e-06,0.1
sz300184,10.3,2416380,0.008258199999999999,0.6333333333333333
sh601005,2.22,1006770,0.01115024,3.316666666666667
sz000701,6.96,113448,0.00848556,0.08333333333333333
sh600716,4.47,257025,0.07942410000000001,0.4166666666666667
sh603823,16.65,1025640,0.00081075,0.6333333333333333
sz002830,15.8,85320,0.0074654000000000005,0.65
sh600522,10.09,7591716,0.0270581,0.3
sz000568,53.9,5287590,0.0059866500000000005,0.0
sz002825,15.5,325810,0.49334175,74.61666666666666
sh600468,5.81,98189,0.0009712000000000001,0.0
sh601901,7.75,1846585,0.05647339999999999,0.4833333333333333
sz300242,4.58,575706,0.0049008,0.1
sz000710,43.59,592824,0.00046090000000000004,0.0
sz002250,10.66,378430,0.02176,0.2
sz300624,62.0,558000,0.0004375,0.9500000000000001
sh600706,11.65,497455,0.00250584,2.4833333333333334
sh601860,8.66,39341341,4.155164999999999,87.26666666666667
sh603345,34.93,614768,0.0060106,0.15
sh600846,8.4,979499,0.01417735,0.06666666666666667
sh600056,15.52,2986219,0.013039320000000002,0.0
sh600616,5.56,305800,0.00260106,1.4
sh601866,3.02,589202,0.02640792,1.15
sz002020,9.9,235620,0.010863,0.5333333333333333
sh600329,14.81,411718,0.000379,0.55
sz000681,26.99,2083628,0.0561132,0.25
sz000631,3.43,136967,0.00407968,3.8666666666666667
sz000995,4.5,66600,0.00019651000000000003,0.7
sz000547,10.65,857815,0.01655064,0.0
sh600881,3.91,811325,0.026441799999999998,0.9333333333333333
sh600319,5.24,41920,0.00020017,0.95
sh600874,9.47,1479214,0.011902259999999998,0.23333333333333334
sh600489,8.52,11076852,0.004258980000000001,0.35
sz002556,5.83,107272,0.00124176,3.5166666666666666
sz300291,5.38,361536,0.0005049000000000001,0.25
sz000983,6.35,3046095,0.06647361,0.6333333333333333
sh600277,6.43,695083,0.01214912,0.05
sz002176,5.68,949696,0.01653456,0.3
sh603331,15.99,111930,1.647e-05,0.65
sz300541,16.12,771777,0.0010302,0.0
sh601011,6.37,850077,0.07481292,3.45
sh600500,7.8,2973727,0.009548059999999999,1.0333333333333334
sh600069,3.48,1909824,0.01471602,0.9833333333333333
sh603166,6.23,149520,0.00236698,0.55
sh603680,16.7,138610,3.414e-05,0.35
sh600190,3.33,119214,0.0012005,0.2
sz300382,6.73,1283411,0.0099099,1.7
sz002449,12.41,1561178,0.0043197,0.05
sz300758,56.35,61108194,2.27175025,146.11666666666667
sz002860,21.66,383382,0.001124,0.0
sz002690,24.37,1774136,0.0036008,0.2
sh603311,11.13,3339,0.11409367,1.2666666666666666
sh603825,14.49,346311,0.0002956,0.13333333333333333
sh600731,5.08,46736,0.028346600000000003,4.5
sh603022,8.18,24540,0.0019552000000000003,0.9333333333333333
sz300735,21.18,1294098,0.0026837799999999998,0.2
sh600247,5.93,113263,0.048618089999999996,4.333333333333333
sz002199,10.47,37692,0.00107282,0.05
sz000040,7.93,1286246,0.03558744,1.4166666666666667
sz300412,7.05,98700,0.00031768,1.8
sz002237,0.0,0.0,0.0,0.0
sh600802,8.58,1014156,0.0101378,0.03333333333333333
sz000026,8.58,24882,0.0037207200000000003,2.183333333333333
sz002068,6.44,358708,0.0066194800000000005,0.9833333333333334
sz002336,7.29,198288,0.00022380000000000002,0.25
sh603036,12.8,158720,0.0001314,0.0
sz002420,4.06,10692416,0.5131068599999999,243.23333333333335
sz000800,8.46,1160712,0.00440993,0.6
sz000953,4.05,4455,0.0004871999999999999,5.0
sh603029,15.04,150400,7.6e-05,0.5833333333333334
sz002533,0.0,0.0,0.0,0.0
sz300102,6.67,1067200,0.01359908,4.066666666666666
sz002372,17.35,2238150,0.007965360000000001,0.36666666666666664
sh600545,7.76,675896,0.00921041,0.31666666666666665
sz002947,53.1,3127590,0.00402264,0.0
sz300514,12.6,194040,0.00104733,1.55
sz002266,4.5,754650,0.00655542,0.4333333333333333
sz002012,4.63,1994604,0.0027587,0.6
sz002747,10.2,644640,0.00161568,0.5166666666666667
sh603078,32.4,77404,3.2579999999999996e-05,0.1
sh600892,6.11,709982,0.003718,0.1
sh600078,4.0,81200,0.00465442,0.5
sz000629,3.7,3032520,0.00136348,0.0
sz300286,9.64,134960,0.0023142600000000003,1.05
sh600388,12.57,731574,0.0150785,0.44999999999999996
sz300119,10.86,816672,0.00289562,0.18333333333333335
sz002043,6.17,517046,0.0039689899999999995,0.3333333333333333
sz000506,3.36,798000,0.01889835,0.31666666666666665
sz000520,3.4,370940,0.012571810000000001,12.3
sh600637,12.21,8625217,0.006269759999999999,0.0
sh600684,5.05,2830525,0.013436279999999998,4.016666666666667
sz002820,13.51,63497,0.0025068499999999997,0.8666666666666667
sh603011,5.5,44550,0.0011654100000000002,4.316666666666666
sz300112,7.75,168175,0.0193683,0.4
sz300424,20.59,1673802,0.4933125,90.06666666666666
sz300301,3.97,17468,6.868000000000001e-05,0.05
sh600697,20.75,29050,0.0025916100000000003,2.3333333333333335
sz300515,9.75,161850,0.0008772,0.0
sh600372,16.58,2722436,0.034527,0.7833333333333333
sh600322,3.51,398736,0.004597400000000001,0.5666666666666667
sz300074,4.35,2215890,0.0035756099999999995,0.06666666666666667
sh600355,4.55,2721355,0.0015213000000000002,0.03333333333333333
sz002183,5.79,2888052,0.010863449999999998,5.216666666666667
sz300440,7.35,824670,0.0033553000000000003,0.45
sh601908,4.12,355556,0.029784759999999997,0.9166666666666666
sz300234,6.52,159740,1.3539999999999999e-05,0.8
sh600401,0.0,0.0,0.0,0.0
sz300050,6.33,1022295,0.00445466,0.0
sz300284,11.87,1049308,0.0165188,0.2
sh601991,3.37,372385,0.009900319999999999,6.266666666666667
sh603019,48.51,15673581,0.165429,0.4333333333333333
sz000976,5.05,711545,0.00512017,1.2166666666666668
sz000039,13.62,1838700,0.00020835000000000002,0.0
sh603069,7.34,46976,0.0158325,5.133333333333334
sz002422,24.0,2131200,0.0063414000000000005,0.05
sh603088,13.49,130853,0.01202748,0.15000000000000002
sz300171,9.39,11424813,0.0025334,0.3
sz002085,8.05,429870,0.00183752,0.5
sz300562,12.0,328800,0.0029512,0.44999999999999996
sh600828,5.44,662592,0.011771549999999999,1.7833333333333332
sz002023,11.67,1610880,0.012440699999999999,0.25
sz000796,7.86,352914,0.0040310599999999995,0.6666666666666666
sz002885,23.25,174375,0.0030528,0.23333333333333334
sz300449,18.44,1099024,0.00105952,0.15000000000000002
sz002174,20.53,1586969,0.01280916,0.45
sh600742,11.77,330737,0.01229553,0.55
sz002706,6.07,553584,0.0023898599999999997,0.3
sz000049,33.98,370382,0.000278,0.7
sz000897,2.7,250830,0.00711179,1.1333333333333333
sz000958,4.28,356096,0.016169760000000002,5.716666666666667
sz002146,9.86,3943014,0.038456340000000006,0.8166666666666667
sz300197,4.5,3164850,1.91504958,143.9
sh603956,14.53,403934,0.01563428,234.26666666666665
sz300430,9.08,296916,0.00030657,0.44999999999999996
sh600803,11.44,1083368,0.01810175,0.6
sz300609,41.4,401580,0.0030567,0.5
sz000671,7.02,1747292,0.00026284999999999997,0.6
sz002072,6.45,625650,0.00835976,1.3333333333333335
sz002748,8.14,124542,0.0030212000000000004,0.7
sh600744,3.28,199096,0.0002074,0.0
sz300299,6.05,2060630,0.04261728,0.75
sz002083,5.61,2805,0.0119709,0.16666666666666669
sh603000,20.2,69980880,2.33156872,234.58333333333331
sh600775,10.38,4858878,3.3837385000000006,174.23333333333335
sz002009,10.83,1465299,0.004021439999999999,0.05
sz002188,3.82,419436,0.19955681999999997,217.31666666666666
sh603259,89.95,2177869,1.6610851199999999,19.733333333333334
sh601996,3.41,176297,3.8060000000000005e-05,9.483333333333333
sz300397,18.16,7925024,0.48674873,164.36666666666667
sh601018,3.93,186282,0.01112374,1.2833333333333332
sh600556,7.35,948150,0.004669400000000001,1.1833333333333333
sz000682,4.22,185258,0.00317389,0.7000000000000001
sh600090,5.95,379015,0.0037576800000000002,0.9833333333333334
sz002416,5.96,169383,0.00065084,0.43333333333333335
sz000691,4.64,227824,0.0008694,0.0
sz000852,8.38,848056,0.00073248,0.4
sh603590,35.5,1267350,0.00438867,0.23333333333333334
sz300737,9.24,493416,0.0023128,0.4
sh601218,2.9,660330,0.01010106,1.1833333333333333
sz000931,8.5,2448850,0.00621916,0.2
sz002933,52.33,1679793,0.0117822,0.25
sh601111,9.91,3873819,0.08047043,0.3833333333333333
sh600030,24.7,234758458,0.15377446,0.0
sz300024,17.25,6360075,0.01208775,0.0
sz002269,2.77,261211,0.00347776,1.5166666666666666
sz300341,5.87,37568,0.00034974,0.4
sz300185,2.13,5506689,0.045701620000000005,0.9
sz300212,25.59,4150698,0.0069575,0.2
sh600508,10.85,237615,0.010431200000000002,1.2
sh601179,4.22,709804,0.0023881499999999995,0.0
sh603387,31.39,392375,9.714000000000001e-05,0.0
sz002800,18.7,153340,1.944e-05,0.0
sh600959,5.29,7054744,0.00439292,0.0
sh603656,16.74,313038,0.42572866,220.36666666666667
sz002817,19.4,135800,0.0053396500000000005,0.0
sz300582,15.0,1714500,0.00311,0.2
sz002354,5.5,4304300,0.07342219999999999,0.18333333333333332
sz300677,18.4,918160,0.008468719999999999,0.2
sh601858,10.41,917121,0.0036849,0.25
sh601799,58.77,17631,0.0025872,0.08333333333333333
sh601208,5.5,2166450,0.01142552,0.0
sz000790,5.15,387280,0.03168,0.1
sh600114,7.35,656179,0.01298649,1.0333333333333334
sh600582,3.89,717705,0.004296,2.75
sz300235,9.62,104858,0.00137088,0.05
sz002662,4.58,921954,0.00162239,0.05
sz000860,43.1,2133450,0.020178,0.33333333333333337
sz002545,7.7,1566180,0.0038818799999999994,0.5
sz002052,4.95,10960805,0.7550427000000001,9.783333333333333
sz300602,39.91,427037,0.00045903,0.1
sz000036,6.41,1110212,0.0025868500000000003,0.5833333333333334
sz000886,4.44,648684,0.045866699999999996,10.850000000000001
sh601118,5.33,3217188,0.00574938,3.5
sz300732,37.2,349680,0.0054984000000000005,0.1
sz002882,10.73,97643,0.00154254,4.066666666666666
sh601198,13.6,6732000,0.00335556,0.0
sz002765,7.17,57360,0.00291115,0.0
sh600894,7.08,225880,0.01467826,0.16666666666666666
sz300403,5.7,104323,0.0026157999999999997,6.25
sz002383,13.88,902200,5.7119999999999995e-05,0.31666666666666665
sz002375,6.41,242939,0.00401082,0.26666666666666666
sz300298,12.68,582012,0.015015,0.7
sh601689,18.94,3302246,0.00399448,0.15
sh600805,5.4,394740,0.00128383,0.11666666666666667
sz002139,5.45,1064385,0.00373824,0.2
sh603976,18.37,249832,0.00539616,0.8166666666666667
sh603138,21.6,224640,0.00316404,0.41666666666666663
sz000831,9.95,824855,0.01358125,0.05
sz000975,10.5,3757950,0.006606969999999999,0.9333333333333333
sh600118,22.53,1521293,0.026507430000000002,0.8
sz300318,4.59,92259,0.0036223199999999996,4.2
sh600325,7.43,1142734,0.012598139999999999,0.4
sz002307,6.75,4135725,0.0072358000000000006,0.05
sh600777,2.52,999583,3.354e-05,0.95
sh603393,33.6,282240,0.00112695,0.0
sz000151,13.3,4290580,0.00754303,0.0
sh600269,4.4,1196800,0.009908469999999999,0.8333333333333334
sh603968,15.2,209760,0.00310474,2.833333333333333
sh600273,9.68,1794672,0.05263375,0.23333333333333334
sh603730,23.48,25828,0.0058265999999999995,0.2
sh600399,3.88,2672156,0.20708898,7.683333333333334
sz002835,8.24,1953704,9.756999999999999e-05,0.25
sz002621,22.11,55275,0.0010327000000000001,0.6
sh600089,8.0,2133232,0.09472263,2.1666666666666665
sh600297,4.99,1472050,0.00341145,0.6666666666666666
sz000819,10.28,309428,0.00429726,0.7166666666666667
sh603896,35.3,296520,0.0012887999999999999,0.0
sz300369,11.85,164715,0.00167962,0.05
sh600361,4.5,558450,0.00406602,1.3333333333333333
sz002319,11.4,484500,9.4e-05,0.0
sz000937,4.25,1867875,0.0396285,0.35
sh601166,19.39,118328154,0.03545547,0.2
sz002605,10.22,4744144,0.06575639999999999,0.15
sh600298,28.74,10607934,0.0106288,0.2
sz002306,3.84,244608,0.01721088,14.3
sz300709,31.95,73485,0.00156,0.55
sz300332,4.24,1018448,0.0007548,0.1
sz000538,86.89,2041915,0.0301665,0.5833333333333334
sh600570,89.9,39322260,0.01283553,0.016666666666666666
sz002392,3.82,430514,0.00904774,0.8833333333333333
sh601128,7.9,4861881,0.01733864,0.25
sh600527,2.63,2046666,0.0040257,2.1
sz300356,7.66,1025674,0.004466,0.1
sh603768,13.51,440426,0.00027360000000000004,0.05
sh601919,5.15,268830,0.15687269999999998,0.0
sh600869,5.3,554380,0.0489672,0.05
sz300099,5.1,275910,0.010797779999999998,0.08333333333333334
sz000869,29.83,808482,0.00246969,0.4
sh600211,32.24,103168,0.006202120000000001,0.41666666666666663
sh600599,14.1,1727250,0.0005565600000000001,0.08333333333333333
sz300093,6.7,77050,0.00300502,0.25
sz002615,6.24,197808,0.00081024,1.5166666666666666
sz000759,6.31,285212,0.00309342,1.0833333333333335
sz300460,9.19,292242,0.00035833999999999996,0.5
sz300712,15.78,116772,0.00533241,1.1500000000000001
sz002806,20.2,4852040,0.00370145,0.39999999999999997
sh601877,26.03,2217756,0.00271218,0.8500000000000001
sh600623,9.08,777248,0.01094529,0.8833333333333333
sz300342,8.3,126990,0.0026288,0.4666666666666667
sz300579,33.8,1044420,0.0002784,0.05
sh603866,53.0,2491000,0.00103721,0.4666666666666667
sh600784,5.63,212251,0.00482734,1.0
sh600207,5.11,43435,0.0029211,0.05
sh601727,5.72,1829828,0.001053,2.6333333333333333
sz300675,28.1,531090,0.00062678,0.0
sz300345,4.63,1678838,0.01433094,0.25
sz002586,5.15,374405,0.015507360000000001,2.783333333333333
sz002169,4.52,743992,0.0022278300000000005,0.45
sz300306,8.86,1389248,0.00037925,0.45
sz002913,56.0,15713600,0.0024026,0.2
sh601038,5.05,208565,0.0028337400000000004,3.75
sz000598,4.73,243122,0.0055387,0.7000000000000001
sz300422,11.36,1629024,0.024811350000000003,0.3
sz300215,6.59,430986,0.0022746900000000002,1.1500000000000001
sz002824,10.24,61440,0.0038808,0.0
sh603365,16.3,503670,0.00054615,0.0
sh600880,4.08,130560,0.029958059999999998,7.383333333333334
sh603055,12.61,315250,0.00010287999999999999,0.25
sh603856,11.9,119000,0.007466100000000001,1.1166666666666667
sz002436,5.43,3212388,0.01278432,0.0
sz300066,4.49,448102,0.0037660700000000003,0.11666666666666667
sh600316,13.45,1746859,0.00284988,0.11666666666666667
sz000818,10.22,1274434,0.09904362,0.4
sz000650,6.16,2112942,0.021143899999999997,0.0
sz300572,59.47,404396,0.1514936,1.0
sh603159,20.23,127449,0.002751,0.5
sz002426,3.49,1467545,0.0050662,0.5666666666666668
sz002536,11.5,334650,0.00072726,0.0
sz300678,24.2,1966976,0.10655940000000001,0.2
sz000662,6.51,174468,0.00020130000000000001,0.1
sz000573,3.55,18815,0.00571362,4.916666666666667
sh603700,31.58,3514854,0.005133959999999999,0.0
sh601872,4.7,198575,0.0636288,12.799999999999999
sh600505,6.99,706689,0.00756162,1.2
sh603939,53.62,155498,0.0014453400000000003,0.8
sh600485,0.0,0.0,0.0,0.0
sh600395,5.54,660922,0.0024537599999999997,0.95
sh603089,19.51,56579,0.0021507,0.0
sz002044,17.35,570815,0.17409294,0.95
sz300003,26.13,5756439,0.0401394,0.03333333333333333
sh603308,10.54,54808,0.00036754,0.45
sz002728,15.68,217952,0.00719875,0.39999999999999997
sh600807,4.74,732330,0.01337628,0.1
sh600189,4.44,172272,6.412e-05,0.0
sh600400,4.07,908286,0.0208772,2.5666666666666664
sh600469,4.5,31950,0.00140289,19.033333333333335
sz002692,4.38,201480,0.0091665,2.25
sh603027,19.93,2836039,0.01025,0.2
sh600929,9.75,1105650,0.00793158,0.5166666666666667
sz002090,19.31,397786,0.005762400000000001,0.16666666666666669
sh600077,3.13,161508,0.00388892,0.7333333333333333
sh600735,6.27,514140,0.0020588200000000003,0.11666666666666667
sh603668,8.24,98880,0.0023548,0.5
sz300020,8.1,3691170,0.00659673,0.0
sz002279,7.69,814371,0.014930289999999999,0.8
sh600258,19.66,363710,0.0006165900000000001,0.0
sz300536,9.62,56758,0.00044820000000000005,2.15
sz000680,3.93,1275678,0.03326488,1.15
sz300147,7.34,188638,0.00530541,1.9500000000000002
sz002283,3.95,171430,0.00988588,8.9
sh603018,18.9,387450,0.00485936,0.05
sz300042,16.89,228015,0.00237774,0.6
sh603335,6.3,121590,0.0073143,0.36666666666666664
sh603058,11.12,242416,0.0083763,0.6666666666666666
sz002371,52.98,4852968,1.7347103000000001,103.64999999999999
sz000526,22.85,89115,0.02010696,0.4
sz000607,4.86,34020,0.00251346,1.0
sz300517,15.14,2505670,0.0020394,0.0
sz300381,9.78,5868,0.00235144,1.3
sh600366,6.14,427221,0.00900372,2.6166666666666667
sz000546,10.17,572571,0.00201492,0.36666666666666664
sz300739,23.03,315511,0.0018470399999999999,0.05
sz002672,12.03,327216,0.00194035,0.1
sh603663,19.73,321599,0.0048357,1.1333333333333333
sh601390,7.54,13347308,0.0403442,1.35
sh603298,14.0,165200,0.00859275,0.2
sh603928,14.65,62995,0.00428204,0.0
sh603105,16.63,951236,0.010621740000000001,0.3
sh600038,47.13,744654,0.0067415,0.2
sh601006,8.91,1822986,0.06423039,0.06666666666666667
sh600122,4.17,1401120,0.00174932,0.03333333333333333
sz000963,31.94,5710872,0.020762399999999997,0.15
sh600060,10.66,20032251,1.17769548,244.8
sh603963,13.56,130176,0.0007254,0.0
sh601789,3.72,408828,0.00897851,4.616666666666666
sz300510,11.67,801729,0.00125055,0.05
sh603881,32.98,497998,0.0046854,0.0
sh603717,10.1,70700,0.0008882499999999999,0.05
sh600330,7.87,2240589,0.01893222,1.95
sh600113,0.0,0.0,0.0,0.0
sz300477,9.7,350364,0.0001,0.65
sz002665,3.12,1169064,0.07623028,1.2
sz000729,6.47,779997,0.013483799999999999,2.0166666666666666
sh601375,5.79,7184232,0.01624557,0.25
sz000411,13.03,192844,0.0036795,0.6
sh600662,4.85,333680,0.005129400000000001,1.65
sz002958,0.0,0.0,0.0,0.0
sz002740,6.55,355665,0.00073248,0.6333333333333333
sz000935,17.7,2277990,0.00237804,0.0
sz300679,33.73,543053,0.0082029,0.0
sh600167,12.98,638616,6.58e-05,0.43333333333333335
sh603819,17.31,17310,0.010090919999999998,0.5
sh600605,10.81,18377,0.0005128999999999999,0.0
sz300472,18.8,325240,0.10256521,79.66666666666666
sh601555,9.46,4264568,0.00624246,0.0
sz000715,0.0,0.0,0.0,0.0
sz002189,19.69,9384254,0.9626250900000001,132.2
sz300483,31.69,196478,0.00043276999999999996,0.0
sz000858,76.59,58507101,0.00580277,0.0
sz300157,4.83,1190595,0.015080099999999999,2.9833333333333334
sh600626,5.83,864064,0.000293,4.366666666666666
sz300722,36.41,782815,0.0020406599999999997,0.0
sz300653,54.64,1174760,0.017416,0.0
sz300690,20.05,256640,0.0025215,0.0
sz000851,6.08,10385370,0.005610899999999999,0.0
sz300244,18.7,523600,0.00406404,0.2
sh603309,11.31,100659,0.0004025,0.75
sh601108,10.59,15855708,0.05774874,0.06666666666666667
sh603080,21.04,601744,0.0064322,0.05
sz002637,8.1,121500,0.0075521999999999985,4.866666666666667
sh600917,7.51,242573,0.00509289,1.8166666666666667
sz002657,17.5,3921750,0.00192404,0.05
sz002421,4.18,689282,0.049553280000000005,0.65
sz000989,11.66,3541142,0.0062221099999999994,0.05
sh600031,11.0,21052185,4.735052639999999,16.966666666666665
sh600050,6.7,35613609,0.08976342,0.95
sz300548,40.53,158067,0.01340944,0.1
sh600239,3.61,306345,0.006136239999999999,7.199999999999999
sh603987,7.04,131648,0.0006435,0.5
sz002017,14.84,19489372,0.86245222,226.7
sh600674,9.27,594207,0.0250312,0.33333333333333337
sh600028,6.08,15527712,0.1676079,1.5833333333333333
sh600779,42.0,2423400,0.00064425,0.0
sz000711,6.05,257125,1.05215997,229.41666666666669
sh603988,10.56,24288,0.00139707,0.2
sz000570,4.55,151060,0.005163200000000001,2.05
sz300760,129.71,3774561,0.007209800000000001,0.2
sh600483,9.35,316030,0.00032198000000000003,1.3333333333333335
sz000978,6.18,121746,0.00373722,1.0333333333333334
sh603050,14.34,1111063,0.00014680000000000002,0.4
sh603486,56.71,1066148,0.0076368,0.0
sz002333,6.71,608597,0.09352628,1.6
sh600958,13.15,10296516,0.061975199999999994,0.05
sz002945,14.7,26427660,2.6781495399999997,12.25
sh603068,0.0,0.0,0.0,0.0
sz002264,6.37,988624,0.00025545,0.7000000000000001
sz000100,3.48,45577932,0.19131552,0.15
sz002346,13.56,401376,0.00156294,0.05
sh603843,8.28,450432,0.00092977,0.2
sz002867,30.07,285665,0.00067672,0.1
sz002329,4.12,538484,0.00160696,0.4166666666666667
sz300682,19.35,8063145,0.010318560000000001,0.0
sz000713,5.78,293624,0.0031099199999999995,1.15
sh600970,6.97,1031212,0.03690345,1.7166666666666668
sz300556,20.6,4540240,0.8033229599999999,149.66666666666666
sh603126,6.23,125223,0.00640716,0.9
sz002653,11.38,155906,0.00039644,0.0
sz300478,16.99,1615749,0.00057344,0.1
sh601368,6.42,270282,0.00128968,0.75
sz300303,3.14,634908,0.024212099999999997,5.266666666666667
sz000883,4.12,475860,0.02360668,3.45
sz000885,8.75,572250,0.00027590000000000004,0.4
sz300311,7.35,3405990,0.01025674,0.05
sh600321,2.3,259670,0.00013104,13.75
sh600559,16.21,5183634,0.00336604,0.3
sz300338,8.61,344400,0.00233018,0.65
sz300104,2.71,3724860,3.15936488,129.55
sz002822,5.88,152292,0.007044440000000001,0.08333333333333334
sh603038,18.83,139342,0.0005921,0.6333333333333333
sz300117,4.37,190969,0.00026314,0.85
sh603337,41.0,254200,8.332e-05,0.0
sz002816,18.88,168032,0.00069336,0.0
sh603733,17.33,311940,0.0016872,0.03333333333333333
sz002330,5.23,274052,0.0048689,6.3500000000000005
sz300640,10.66,67158,0.00275264,0.0
sz000786,19.1,1335090,0.0025357999999999995,0.0
sh603007,9.84,718320,0.0035677500000000006,0.5333333333333333
sh603609,10.96,755144,0.08071616,1.1666666666666667
sz300656,23.15,87970,0.0002405,0.55
sz000410,8.36,2069936,0.26653521999999996,1.0
sh601615,12.21,4833939,0.08237683999999999,0.0
sh600100,10.52,4298893,1.6176678999999998,5.55
sz000088,6.48,273456,0.0272646,0.9666666666666667
sz000779,9.73,11676,0.01127984,3.3666666666666667
sz002519,4.31,21539656,2.2585336099999997,204.66666666666669
sh603689,11.68,414640,0.00032886,0.03333333333333333
sz002089,5.41,1845351,0.00751393,1.45
sz002923,24.0,345600,0.00100614,0.0
sh600651,4.35,40705499,1.3957845,243.73333333333335
sz000659,3.87,357201,0.03939,6.583333333333334
sz002032,64.5,445050,0.00196997,0.0
sh600676,4.95,512325,0.028080599999999997,4.983333333333333
sh600967,11.77,1144044,0.00964393,0.0
sh603357,20.1,655260,0.006038759999999999,0.5
sz002368,28.0,11612440,0.005794,0.06666666666666667
sz002255,4.17,744762,0.01116178,1.5
sz300151,6.17,266544,0.004575,2.5
sh603332,39.97,1874593,0.004535299999999999,0.38333333333333336
sz002691,7.86,210648,0.00020826,0.6
sz002123,11.7,7607340,0.5361576,0.8166666666666667
sz002742,7.83,519912,0.0024101500000000002,0.7
sz300663,21.05,2126050,0.00054875,0.05
sz002585,6.34,7233699,0.00961818,1.4
sz300452,17.49,1201563,0.0006170999999999999,0.1
sh600602,6.36,627096,2.0009999999999996e-05,0.05
sz002099,5.73,2552715,0.00786648,2.783333333333333
sz002840,17.22,625086,0.0044133,0.06666666666666667
sh600187,3.24,4143312,0.0118184,0.6666666666666667
sz000597,12.09,245427,0.0015996,0.1
sz300520,18.92,811668,0.08458879000000001,0.4
sz002353,20.08,833320,0.008837530000000001,0.16666666666666666
sh603809,17.01,132678,0.00522,0.05
sh601311,10.0,761000,0.00175959,0.36666666666666664
sh603066,7.58,1934416,0.011955549999999999,1.5
sz002086,4.59,10947609,0.014413190000000001,0.7
sh600053,27.52,2306176,0.00278982,0.36666666666666664
sh603305,35.68,4235216,0.00949235,0.08333333333333334
sh600459,15.2,20637040,0.018132150000000003,0.11666666666666667
sh601718,4.19,2047234,0.00785406,2.0999999999999996
sh600035,3.42,470592,0.014169400000000002,4.066666666666666
sz001872,17.22,750792,0.0126201,0.2
sz000623,18.54,5493402,0.02047573,0.0
sz002215,6.27,400653,0.01724931,0.8500000000000001
